PlaceId,CityId,PlaceName,Country,Address,Zipcode,Latitude,Longitude,PlaceType,BusyHoursSun,BusyHoursMon,BusyHoursTue,BusyHoursWed,BusyHoursThu,BusyHoursFri,BusyHoursSat,RaceWhite,RaceBlack,RaceAsian,RaceLatino,RaceIndian,GenderMale,GenderFemale,GenderOthers,InterestGay,InterestStraight,InterestBisexual,PriceRange,PhoneNumber,CreatedDate,shortcode,GooglePlaceName,Timewait,Rating,Rating_n,CurrentPopularity,TimeSpent,GoogleMapLocation,FacebookLink,TimeZone,Neighborhood,AverageTimeSpent,BatchName,InstagramHandle,InstagramLocation,new_column
17DA99D9-7996-4C79-A27F-08D986677A2A,E775291E-9969-4374-8146-0F33B9F3C2DD,Salvatore Italian Restaurant,US,"Salvatore Italian Restaurant, 125 N 6th St, Montebello, CA 90640, United States",90640,34.0105128,-118.1060438,"Pizza, Italian, Seafood","67,91,100,81,49,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,26,37,44,47","52,62,61,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,12,11,8,7","10,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,22,25,23,26","37,47,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,19,20,21,29","44,52,43,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,39,37,32,37","50,58,51,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,33,40,42,48","63,79,81,64,39,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,49,56,52,51",20,20,20,20,20,45,45,10,15,70,15,$$,+1 323-727-2803,10/3/2021 18:37,,Salvatore Italian Restaurant 125 N 6th St,,4.5,670.0,,,https://www.google.com/maps/place/Salvatore+Italian+Restaurant/data=!4m2!3m1!1s0x80c2d1d0adfcff7f:0xbed5fed8f73bc270!10m1!1e1,/url?q=https://salvatoreitalian.com/&sa=U&ved=0ahUKEwi0rZTbp67zAhXqIbcAHdh1AdoQ61gIFygRMAA&usg=AOvVaw1dTPT2UbvNl1yuxjdAwIDj,America/Los_Angeles,South Montebello,,b-03-10-2021-18:29,,146131182549919,
16BE1500-F29D-4C2B-7ABE-08D973BFE7E4,E775291E-9969-4374-8146-0F33B9F3C2DD,Frolic Room,US,"Frolic Room, 6245 Hollywood Blvd, Los Angeles, CA 90028, United States",90028,34.1017836,-118.325876,Dive Bars,"43,50,64,81,95,100,92,74,50,0,0,0,0,0,0,0,0,0,12,17,22,27,31,36","41,43,43,44,49,56,60,55,41,0,0,0,0,0,0,0,0,0,5,9,15,21,26,30","32,31,30,31,34,38,39,35,28,0,0,0,0,0,0,0,0,0,9,12,14,15,15,19","27,40,52,60,64,68,67,57,38,0,0,0,0,0,0,0,0,0,7,11,14,16,20,26","36,49,60,66,67,64,58,47,33,0,0,0,0,0,0,0,0,0,6,8,12,16,21,27","35,43,53,61,64,60,49,35,23,0,0,0,0,0,0,0,0,0,6,9,13,16,18,20","26,44,69,83,83,85,89,79,55,0,0,0,0,0,0,0,0,0,8,16,26,34,40,41",20,20,20,20,20,45,45,10,15,70,15,$,+1 323-462-5890,9/10/2021 0:37,,Frolic Room 6245 Hollywood Blvd,,4.6,670.0,,,https://www.google.com/maps/place/Frolic+Room/data=!4m2!3m1!1s0x80c2bf3903aaafc3:0x5d8af2534742eba0!10m1!1e1,,America/Los_Angeles,Hollywood,,b-03-10-2021-19:02,,346413,
A2ED4BB2-CAA5-410D-0772-08D9737F8984,E775291E-9969-4374-8146-0F33B9F3C2DD,Hotel Amarano Burbank-Hollywood,US,"Hotel Amarano Burbank-Hollywood, 322 N Pass Ave, Burbank, CA 91505, United States",91505,34.1559003,-118.3454127,Lounges,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$,+1 818-842-8887,9/9/2021 16:57,,Library Lounge 322 N Pass Ave,,4.2,669.0,,,https://www.google.com/maps/place/Hotel+Amarano+Burbank-Hollywood/data=!4m2!3m1!1s0x80c2bfd2b7035711:0x4768ed23db8462da!10m1!1e1,/url?q=https://www.hotelamarano.com/%3Futm_source%3Dgoogle%2520my%2520business%26utm_medium%3Dlisting%26utm_campaign%3Dvisit%2520website&sa=U&ved=0ahUKEwjenfrU9q3zAhXegtgFHf2iDloQ61gIFSgQMAA&usg=AOvVaw00bfdARw-bI_ul4hCskbLp,America/Los_Angeles,,,b-03-10-2021-14:46,,66065,
2A4306B8-63F0-400F-12E7-08D986544582,E775291E-9969-4374-8146-0F33B9F3C2DD,Mercado,US,"Mercado, 7910 W 3rd St, Los Angeles, CA 90048, United States",90048,34.0713025,-118.3620613,"Mexican, Cocktail Bars","74,90,93,82,61,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,33,37,40,45","54,63,64,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","34,56,65,51,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","42,52,52,45,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","34,53,67,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49","74,93,100,90,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52",20,20,20,20,20,45,45,10,15,70,15,$$,+1 323-944-0947,10/3/2021 16:14,,Mercado Los Angeles 7910 W 3rd St,,4.4,666.0,,"60, 120",https://www.google.com/maps/place/Mercado/data=!4m2!3m1!1s0x80c2b930e108add9:0x6895a8f7bae4444b!10m1!1e1,http://www.mercadorestaurant.com/,America/Los_Angeles,Beverly Grove,People typically spend 1-2 hours here,b-03-10-2021-16:03,,131379644111788,
811194C2-0EDE-4648-6FE7-08D9867A492E,E775291E-9969-4374-8146-0F33B9F3C2DD,The Social List,US,"The Social List, 2105 E 4th St, Long Beach, CA 90814, United States",90814,33.7719198,-118.1665489,"Modern European, Gastropubs, Breakfast & Brunch","41,53,64,61,47,0,0,0,0,0,0,0,0,0,0,0,16,32,52,65,66,57,52,52","55,54,45,32,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1","1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,9,12","14,15,14,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,24,26,24,22","28,44,57,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,20,23,27,32","43,57,65,59,39,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,21,25,29,36","52,77,100,96,67,0,0,0,0,0,0,0,0,0,0,0,0,0,50,71,79,69,50,38",20,20,20,20,20,45,45,10,15,70,15,$$,+1 562-433-5478,10/3/2021 20:06,,The Social List 2105 E 4th St,,4.5,663.0,,"60, 120",https://www.google.com/maps/place/The+Social+List/data=!4m2!3m1!1s0x80dd310ee740138d:0x592d16cf1f113f01!10m1!1e1,/url?q=http://thesociallistlb.com/&sa=U&ved=0ahUKEwj4zNTNu67zAhWm73MBHcPvDLgQ61gIFigQMAA&usg=AOvVaw1wC71WLRnt1b3xb5N5yQzG,America/Los_Angeles,Eastside,People typically spend 1-2 hours here,b-03-10-2021-20:00,,265761199,
1516E6CD-D805-4628-1336-08D986544582,E775291E-9969-4374-8146-0F33B9F3C2DD,Fuego Restaurant,US,"Fuego Restaurant, 700 Queensway Dr, Long Beach, CA 90802, United States",90802,33.7571457,-118.1986102,"Mexican, Latin American, Bars","76,91,100,94,73,46,0,0,0,0,0,0,0,1,2,8,17,28,42,55,64,70,73,77","81,83,76,60,39,0,0,0,0,0,0,0,0,1,1,3,6,9,13,16,20,22,24,27","31,37,38,33,22,0,0,0,0,0,0,0,0,1,1,5,10,14,18,20,20,19,21,26","33,38,38,31,22,0,0,0,0,0,0,0,0,1,1,4,7,10,13,14,15,18,23,30","37,42,43,37,27,0,0,0,0,0,0,0,0,1,4,6,9,12,15,17,19,20,22,27","37,49,55,50,35,0,0,0,0,0,0,0,0,0,3,6,11,15,20,24,28,32,36,41","48,57,68,70,58,35,0,0,0,0,0,0,0,0,5,13,25,39,53,63,67,65,63,65",20,20,20,20,20,45,45,10,15,70,15,$$,+1 562-481-3910,10/3/2021 17:08,,Fuego 700 Queensway Dr,,4.4,661.0,,"60, 180",https://www.google.com/maps/place/Fuego+Restaurant/data=!4m2!3m1!1s0x80dd312e9c2d2b7b:0xe2c564e9d49da57a!10m1!1e1,/url?q=https://hotelmayalongbeach.com/fuego-restaurant/&sa=U&ved=0ahUKEwinoefXk67zAhXxjeYKHU_nD3oQ61gIFigQMAA&usg=AOvVaw1y9z79IcovO4MG1RhztzGh,America/Los_Angeles,Queensway Bay,People typically spend 1-3 hours here,b-03-10-2021-16:47,,171103756346823,
4FABD0CF-707C-4D12-19A5-08D97C1771A7,E775291E-9969-4374-8146-0F33B9F3C2DD,Cha Cha's Latin Kitchen,US,"Cha Cha's Latin Kitchen, 110 W Birch St #7, Brea, CA 92821, United States",92821,33.9186184,-117.900387,"Mexican, Latin American, Lounges","59,84,100,86,53,22,0,0,0,0,0,0,0,0,0,0,0,34,62,86,94,83,66,60","66,68,56,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,33,35,33,32","40,59,67,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,32,20,15,25","43,58,59,46,27,0,0,0,0,0,0,0,0,0,0,0,0,0,18,37,42,28,16,21","39,58,63,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,12,25,33,29,20,20","36,57,65,51,28,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,32,35,36,42","61,78,84,85,66,30,0,0,0,0,0,0,0,0,0,0,0,0,29,46,57,58,51,47",20,20,20,20,20,45,45,10,15,70,15,$$,+1 714-255-1040,9/20/2021 15:31,,Cha Chas Latin Kitchen 110 W Birch St,,4.4,660.0,,"10, 60",https://www.google.com/maps/place/Cha+Cha's+Latin+Kitchen/data=!4m2!3m1!1s0x80dcd512c3dd29cf:0xcd740beec0f5c3c9!10m1!1e1,http://www.chachaslatinkitchen.com/,America/Los_Angeles,,People typically spend 10 min to 1 hr here,b-20-09-2021-14:46,,7164808,
D47F26E7-D930-4FB1-B060-08D973BA4451,E775291E-9969-4374-8146-0F33B9F3C2DD,Craft Los Angeles,US,"Craft Los Angeles, 10100 Constellation Blvd, Los Angeles, CA 90067, United States",90067,34.0591124,-118.4148007,"American (New), Cocktail Bars, Seafood","47,75,100,100,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20","30,47,59,55,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30","43,68,85,72,39,0,0,0,0,0,0,0,0,0,0,0,0,0,24,38,43,0,0,24","37,59,71,58,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,34,0,0,27","47,70,81,75,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28",20,20,20,20,20,45,45,10,15,70,15,$$$$,+1 310-279-4180,9/9/2021 23:21,,Craft 10100 Constellation Blvd,,4.6,659.0,,"90, 150",https://www.google.com/maps/place/Craft+Los+Angeles/data=!4m2!3m1!1s0x80c2bbf32e445e3d:0x4b9de5d86d31b42!10m1!1e1,/url?q=http://www.craftlosangeles.com/&sa=U&ved=0ahUKEwiK7P2TvqzzAhVA73MBHdyTABsQ61gIFigQMAA&usg=AOvVaw15zo-TBY7KWJfj6w1Xtf19,America/Los_Angeles,Century City,People typically spend 1.5-2.5 hours here,b-03-10-2021-00:51,,915988,
19DE123A-BB09-4453-190E-08D97C1771A7,E775291E-9969-4374-8146-0F33B9F3C2DD,Boardwalk 11 GASTROPUB and Karaoke,US,"Boardwalk 11 GASTROPUB and Karaoke, 10433 National Blvd #5, Los Angeles, CA 90034, United States",90034,34.0292139,-118.4116464,"Karaoke, American (New), Gastropubs","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$,+1 310-837-5245,9/20/2021 15:08,,Boardwalk 11 Karaoke Bar and Grill 10433 National Blvd,,3.5,657.0,,"60, 180",https://www.google.com/maps/place/Boardwalk+11+GASTROPUB+and+Karaoke/data=!4m2!3m1!1s0x80c2bbcb99c2200f:0xd87a5214846753a3!10m1!1e1,http://www.boardwalk11.com/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=los%20angeles,America/Los_Angeles,Palms,People typically spend 1-3 hours here,b-03-10-2021-18:08,,110901650322240,
4E39D034-89FB-4316-A209-08D986677A2A,E775291E-9969-4374-8146-0F33B9F3C2DD,Malainey's Grill & One Hell of an Irish Bar,US,"Malainey's Grill & One Hell of an Irish Bar, 168 N Marina Dr, Long Beach, CA 90803, United States",90803,33.7471719,-118.1149653,"Irish, Bars, Sandwiches","26,36,45,45,36,21,10,3,0,0,0,0,0,0,0,0,7,13,21,30,38,45,53,68","90,100,78,42,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,7,5,3","9,35,50,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,11,13,15","18,23,26,20,12,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,7,9","13,18,24,30,24,10,2,0,0,0,0,0,0,0,0,3,11,22,26,24,24,26,24,22",20,20,20,20,20,45,45,10,15,70,15,$$,+1 562-598-9431,10/3/2021 17:59,,Malaineys Grill & One Hell of an Irish Bar 168 N Marina Dr,,4.4,655.0,,"60, 150",https://www.google.com/maps/place/Malainey's+Grill+%26+One+Hell+of+an+Irish+Bar/data=!4m2!3m1!1s0x80dd301e58d90ae1:0x32b225cf1fdb0fb7!10m1!1e1,https://malaineysgrill.com/,America/Los_Angeles,Alamitos Bay Landing,People typically spend 1-2.5 hours here,b-03-10-2021-17:55,,214115324,
9862D944-CEBF-4843-D4C9-08D973B2FD43,E775291E-9969-4374-8146-0F33B9F3C2DD,No Vacancy,US,"No Vacancy, 1727 N Hudson Ave, Los Angeles, CA 90028, United States",90028,34.1022632,-118.3325205,"Cocktail Bars, Lounges","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$$,0,9/9/2021 22:33,,No Vacancy 1727 N Hudson Ave,,4.3,654.0,,,https://www.google.com/maps/place/No+Vacancy/data=!4m2!3m1!1s0x80c2bf3c830e4d95:0x8b55afbb86219d53!10m1!1e1,/url?q=http://www.novacancyla.com/&sa=U&ved=0ahUKEwidiLqbra7zAhWR8XMBHTCVA9sQ61gIEigMMAA&usg=AOvVaw2EDkyRzP4E5LApBb--srH2,America/Los_Angeles,Hollywood,,b-03-10-2021-19:02,,50347341,
4155B546-142F-445B-7C31-08D973BFE7E4,E775291E-9969-4374-8146-0F33B9F3C2DD,The Fox and Hounds,US,"The Fox and Hounds, 11100 Ventura Blvd, Studio City, CA 91604, United States",91604,34.141053,-118.37228,"Pubs, British","41,54,65,72,72,63,50,34,21,0,0,0,0,0,0,0,25,32,37,40,40,39,36,36","38,45,52,56,52,41,26,12,3,0,0,0,0,0,0,0,0,0,11,16,19,21,24,29","35,40,40,39,39,35,24,9,1,0,0,0,0,0,0,0,0,0,14,17,20,23,26,31","39,49,59,63,59,47,31,16,4,0,0,0,0,0,0,0,0,0,18,25,30,34,36,39","48,68,91,100,87,67,46,25,6,0,0,0,0,0,0,0,0,0,9,11,12,12,14,18","23,29,33,34,32,27,20,13,6,0,0,0,0,0,0,0,0,0,14,19,24,29,35,42","50,62,73,82,85,78,64,46,28,0,0,0,0,0,0,0,0,0,27,26,25,25,27,32",20,20,20,20,20,45,45,10,15,70,15,$$,+1 818-763-7837,9/10/2021 8:11,,The Fox and Hounds 11100 Ventura Blvd,,4.5,654.0,,"45, 150",https://www.google.com/maps/place/The+Fox+and+Hounds/data=!4m2!3m1!1s0x80c2be15aba82591:0x9b64c6cbc328eeb!10m1!1e1,http://thefoxandhounds.net/,America/Los_Angeles,Studio City,People typically spend 45 min to 2.5 hr here,b-03-10-2021-19:02,,404175,
A87A520D-DEC2-4491-18E8-08D97C1771A7,E775291E-9969-4374-8146-0F33B9F3C2DD,The Lighthouse Cafe,US,"The Lighthouse Cafe, 30 Pier Ave, Hermosa Beach, CA 90254, United States",90254,33.8618245,-118.4010289,"Music Venues, Breakfast & Brunch, Cocktail Bars","33,37,41,48,67,91,100,78,43,0,0,0,0,0,0,0,0,4,5,8,13,21,32,47","65,81,89,85,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8","12,22,38,52,53,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3","4,8,18,29,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2","5,14,33,55,61,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7","11,17,25,38,56,69,66,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10","17,27,38,50,67,84,83,57,27,0,0,0,0,0,0,0,0,0,0,7,11,16,22,28",20,20,20,20,20,45,45,10,15,70,15,$$,+1 310-376-9833,9/20/2021 15:00,,The Lighthouse Cafe 30 Pier Ave,,4.5,653.0,,"90, 180",https://www.google.com/maps/place/The+Lighthouse+Cafe/data=!4m2!3m1!1s0x80c2b378fd7df941:0x2a35c2d79987eba1!10m1!1e1,/url?q=http://thelighthousecafe.net/&sa=U&ved=0ahUKEwiGzcjIr67zAhXqILcAHe2ODH8Q61gIFigQMAA&usg=AOvVaw2NElqNL2eveiv4S5V4m9Y0,America/Los_Angeles,,People typically spend 1.5-3 hours here,b-03-10-2021-19:02,,556243,
CD2C5DE4-9565-4E16-71C3-08D986707F9F,E775291E-9969-4374-8146-0F33B9F3C2DD,Beachside Restaurant & Bar,US,"Beachside Restaurant & Bar, 14160 Palawan Way, Marina Del Rey, CA 90292, United States",90292,33.9826456,-118.4576797,"American (New), Seafood, Breakfast & Brunch","62,87,100,87,58,0,0,0,0,0,0,0,0,0,0,8,22,45,73,93,96,84,0,59","56,53,43,29,15,0,0,0,0,0,0,0,0,0,0,4,14,29,45,53,47,32,0,20","31,43,46,34,18,0,0,0,0,0,0,0,0,0,0,4,9,17,26,31,31,26,0,15","19,30,38,35,23,0,0,0,0,0,0,0,0,0,0,0,4,11,20,27,28,21,0,7","10,20,31,33,24,0,0,0,0,0,0,0,0,0,0,12,19,18,17,22,26,23,0,21","29,39,42,35,22,0,0,0,0,0,0,0,0,0,0,11,20,30,39,43,41,34,0,23","34,57,74,65,38,0,0,0,0,0,0,0,0,0,0,13,35,59,73,80,77,62,0,44",20,20,20,20,20,45,45,10,15,70,15,$$,+1 310-439-3033,10/3/2021 19:12,,Beachside Restaurant and Bar 4175 Admiralty Way,,4.3,653.0,,"60, 120",https://www.google.com/maps/place/Beachside+Restaurant+%26+Bar/data=!4m2!3m1!1s0x80c2ba99f59e6187:0x5641335ebe4272bd!10m1!1e1,/url?q=http://www.jamaicabayinn.com/beachside-restaurant&sa=U&ved=0ahUKEwjyy8DAr67zAhVFgOYKHT4JD0gQ61gIFigQMAA&usg=AOvVaw0-7W92jFZDlVgFC-29VmT0,America/Los_Angeles,,People typically spend 1-2 hours here,b-03-10-2021-19:02,,385150866,
A80D4B53-3DC9-4F2C-079E-08D9737F8984,E775291E-9969-4374-8146-0F33B9F3C2DD,Nick's Pasadena,US,"Nick's Pasadena, 336 S Lake Ave, Pasadena, CA 91101, United States",91101,34.1400579,-118.1319662,"American (Traditional), Cocktail Bars","87,90,90,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,22,39,59,80","96,100,88,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38","48,55,55,46,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39","54,69,74,64,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,44","64,77,78,68,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,45","62,78,87,83,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,48","66,85,95,91,72,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,21,37,58,76",20,20,20,20,20,45,45,10,15,70,15,$$,+1 626-787-1444,9/9/2021 17:28,,Nicks Pasadena 336 South Lake Ave,,4.7,650.0,,"90, 150",https://www.google.com/maps/place/Nick's+Pasadena/data=!4m2!3m1!1s0x80c2c35e5f1bb743:0xc9d2b342545ab0c!10m1!1e1,http://nicksrestaurants.com/nicks-pasadena/,America/Los_Angeles,,People typically spend 1.5-2.5 hours here,b-03-10-2021-20:04,,707868872718727,
39620E9A-C33B-4DF8-1951-08D97C1771A7,E775291E-9969-4374-8146-0F33B9F3C2DD,3Vino's,US,"3Vino's, 201 N Citrus Ave, Covina, CA 91723, United States",91723,34.0876024,-117.890525,"Dance Clubs, Latin American, Bars","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$$,0,9/20/2021 15:21,,3 Vinos 201 N Citrus Ave,,4.0,648.0,,,https://www.google.com/maps/place/3Vino's/data=!4m2!3m1!1s0x80c32844b77b1301:0x2af2fee8cf7ac50f!10m1!1e1,http://www.3vinos.com/,America/Los_Angeles,,,b-20-09-2021-14:46,,219728843,
19333C28-8A83-4C04-1970-08D97C1771A7,E775291E-9969-4374-8146-0F33B9F3C2DD,SteelCraft Bellflower,US,"SteelCraft Bellflower, 16500 Bellflower Blvd, Bellflower, CA 90706, United States",90706,33.8844236,-118.124941,"Beer Gardens, Coffee & Tea, Fast Food","57,72,87,84,59,0,0,0,0,0,0,0,0,0,0,1,4,8,15,26,36,44,47,48","51,54,49,32,0,0,0,0,0,0,0,0,0,0,0,2,5,9,13,17,20,21,23,28","36,39,33,20,0,0,0,0,0,0,0,0,0,0,1,5,10,16,22,26,28,26,23,21","26,37,43,34,0,0,0,0,0,0,0,0,0,0,2,5,9,13,17,21,24,25,26,28","35,44,43,29,0,0,0,0,0,0,0,0,0,0,3,6,10,15,20,25,28,30,30,31","46,81,100,71,0,0,0,0,0,0,0,0,0,0,1,4,8,12,17,21,24,27,29,33","44,62,77,78,60,0,0,0,0,0,0,0,0,0,0,5,11,18,26,35,42,48,50,52",20,20,20,20,20,45,45,10,15,70,15,$$,+1 562-445-3018,9/20/2021 15:24,,Steelcraft Bellflower 16500 Bellflower Blvd,,4.6,646.0,,"20, 120",https://www.google.com/maps/place/SteelCraft+Bellflower/data=!4m2!3m1!1s0x80dd32b1cb17db77:0x40d71183f302e9b3!10m1!1e1,https://www.steelcraftlb.com/,America/Los_Angeles,,People typically spend 20 min to 2 hr here,b-03-10-2021-15:32,,425305911642608,
9F291BED-3312-4873-6FE4-08D9867A492E,E775291E-9969-4374-8146-0F33B9F3C2DD,Johnny's Saloon & Pizzeria,US,"Johnny's Saloon & Pizzeria, 17428 Beach Blvd, Huntington Beach, CA 92647, United States",92647,33.709315,-117.988398,"Dive Bars, Pizza, Whiskey Bars","24,41,56,67,75,74,58,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","30,38,40,39,39,40,34,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","7,9,12,18,24,26,22,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","15,27,42,53,56,50,37,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","14,27,38,41,42,46,45,31,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","16,36,61,86,100,96,77,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",20,20,20,20,20,45,45,10,15,70,15,$,+1 714-984-3760,10/3/2021 20:06,,Johnnys Saloon 17428 Beach Blvd,,4.7,646.0,,"60, 150",https://www.google.com/maps/place/Johnny's+Saloon+%26+Pizzeria/data=!4m2!3m1!1s0x80dd26ee08a81a39:0xf7279cfa819ac947!10m1!1e1,/url?q=http://www.johnnyssaloonhb.com/&sa=U&ved=0ahUKEwjl8tbIu67zAhW47HMBHeJ7ALMQ61gIFigQMAA&usg=AOvVaw3Doi8diUdY-mD9zKwSEc67,America/Los_Angeles,Newland,People typically spend 1-2.5 hours here,b-03-10-2021-20:00,,7456610,
